cuenta,nomenclatura,porcentaje_copropiedad,superficie_mejoras,superficie_mejoras_propias,superficie_mejoras_comunes,superficie_parcela,antiguedad,puntaje,d_viasprin,cantidad_cuentas,cantidad_cuentas_250,vut,x,y,valor_omi,fechavalor,valuacion_,log_valuacion,log_val_omi,fechavalor_dt
110123943686,1101010412003001,0.018,50.57,39.0,11.57,200.0,24.0,64.0,0,37,11548,4000,4386972.235,6522975.211,80600000.0,02/2025,48192983.85426,7.682983825358895,7.90633504719336,2025-02-01
110123943716,1101010412003001,0.018,51.63,40.0,11.63,200.0,24.0,64.0,0,37,11548,4000,4386972.235,6522975.211,99200000.0,08/2024,48295242.811485,7.683904362881229,7.996511676532148,2024-08-01
110124495601,1101010412003003,0.016,52.09,39.96,12.13,282.3099,17.0,64.0,0,49,11487,4000,4386990.372,6522965.218,15834000.0,08/2022,10386562.984525,7.016471900843,7.199590668031663,2022-08-01
110123932242,1101010412003004,0.018,61.08,44.0,17.08,315.29,24.0,64.0,0,54,11390,4000,4386996.514,6522955.212,130200000.0,08/2024,61721745.35758799,7.790438205510589,8.114610987567769,2024-08-01
110123703758,1101010412003017,0.044,309.51,211.0,98.51,799.16,30.0,114.66,50,63,11330,3200,4387035.816,6522895.996,496000000.00000006,08/2024,834702889.002812,8.921531917167352,8.695481677365791,2024-08-01
110123652142,1101010412003026,0.033,92.66,64.0,28.66,565.96,30.0,61.2,50,34,11434,3200,4387005.152,6522869.248,142600000.0,11/2024,141766359.359294,8.15157318963735,8.15411952856139,2024-11-01
110123955111,1101010412003028,0.017,47.91,36.0,11.91,570.08,23.0,64.0,50,52,11538,3200,4386986.404,6522875.9,81220000.0,09/2024,56986972.175433,7.75577559032851,7.909662990501156,2024-09-01
110124531586,1101010412003043,0.037,54.45,39.0,15.45,233.2498,16.0,64.0,0,22,11264,3200,4386975.126,6522952.145,80600000.0,05/2024,78400148.931078,7.894316893222418,7.90633504719336,2024-05-01
110124399271,1101010412004009,0.017,87.76,72.0,15.76,500.3362,24.0,64.0,0,66,8239,4200,4387171.458,6522897.655,167400000.0,02/2025,133745621.19633,8.126279575462666,8.223755456251594,2025-02-01
110143124801,1101010412004017,0.032,76.02,56.96,19.06,325.501,13.0,80.0,50,38,8104,3300,4387173.906,6522858.218,38252159.99999999,12/2023,26127778.445638,7.417102501365854,7.582655975015519,2023-12-01
110112040269,1101010412004025,0.046,106.95,75.0,31.95,630.53,59.0,86.44,0,41,8781,3200,4387141.985,6522813.306,32480000.0,01/2022,24798632.045754,7.394427742235583,7.511616033940273,2022-01-01
110123138431,1101010412004059,0.016,48.14,37.0,11.14,865.04,36.0,63.9,0,59,9472,3200,4387123.179,6522827.75,9947000.0,08/2022,9655263.532806,6.984764176982748,6.997692161602575,2022-08-01
110123233280,1101010412004060,0.022,118.38,93.0,25.38,1710.13,35.0,63.25,0,107,8987,4200,4387153.512,6522891.884,142600000.0,09/2024,248662692.67989096,8.395610633905752,8.15411952856139,2024-09-01
110124072891,1101010412004063,0.006,53.32,38.0,15.32,624.1,22.0,64.0,0,105,7609,4200,4387197.603,6522892.651,107880000.0,06/2024,68813315.679,7.8376724905694655,8.032940941806572,2024-06-01
110123723228,1101010412005023,0.009,229.69,165.0,64.69,1641.13,29.0,67.77,0,273,7205,4500,4387256.534,6522858.339,465000000.0,03/2025,266429308.27067,8.425581998855467,8.66745295382392,2025-03-01
110123723309,1101010412005023,0.01,257.62,185.0,72.62,1641.13,29.0,90.75,0,273,7205,4500,4387256.534,6522858.339,187276200.0,09/2023,139235953.865431,8.143751397511267,8.27248259087721,2023-09-01
110123723350,1101010412005023,0.013,329.96,237.0,92.96,1641.13,29.0,113.74,0,273,7205,4500,4387256.534,6522858.339,657200000.0,07/2024,565790848.6329689,8.752655919462358,8.81769755542385,2024-07-01
110124089298,1101010412006008,0.033,54.66,39.0,15.66,283.39,21.0,64.0,0,25,5813,3000,4387264.65,6522763.278,93000000.0,08/2024,122153888.485632,8.086907299842036,7.968482953223768,2024-08-01
110123928091,1101010412012009,0.04,57.39,42.0,15.39,270.99,23.0,64.0,0,26,7665,3000,4387105.35,6522670.038,78120000.0,09/2024,107433211.356372,8.0311385617484,7.892762240175142,2024-09-01
110122276732,1101010412012010,0.026,54.3,42.0,12.3,276.93,38.0,64.0,0,41,7692,3000,4387096.724,6522673.178,78120000.0,09/2024,70638358.51960899,7.849040604784485,7.892762240175142,2024-09-01
110122276724,1101010412012010,0.029,60.68,47.0,13.68,276.93,38.0,64.0,0,41,7692,3000,4387096.724,6522673.178,97960000.0,10/2024,81679755.76264001,7.912114435778162,7.991048780886063,2024-10-01
110122276716,1101010412012010,0.03,63.25,49.0,14.25,276.93,38.0,64.0,0,41,7692,3000,4387096.724,6522673.178,78120000.0,05/2024,90058418.17917998,7.954524319400348,7.892762240175142,2024-05-01
110123738209,1101010412013005,0.015,43.15,35.0,8.15,485.03,29.0,64.0,0,48,9965,3200,4387093.317,6522780.792,93000000.0,10/2024,65001709.702644,7.812924786472732,7.968482953223768,2024-10-01
110123738284,1101010412013005,0.024,70.17,57.0,13.17,485.03,29.0,64.0,0,48,9965,3200,4387093.317,6522780.792,12179999.999999998,08/2022,11136532.57728,7.046750030825837,7.085647323953216,2022-08-01
110124226911,1101010412013012,0.027,53.2,39.0,14.2,287.99,19.0,64.0,0,37,9756,3600,4387081.913,6522752.049,10759000.0,01/2022,10157985.504154,7.006807631491659,7.031771947879692,2022-01-01
110124226937,1101010412013012,0.028,54.68,40.0,14.68,287.99,19.0,64.0,0,37,9756,3600,4387081.913,6522752.049,86800000.0,09/2024,74314420.607312,7.871073102007001,7.938519730179885,2024-09-01
110124185076,1101010412013017,0.01,30.42,24.0,6.42,269.0,20.0,64.0,0,76,8875,3600,4387033.519,6522721.118,13547640.0,08/2023,12817637.640045002,7.10780802361826,7.131863679721579,2023-08-01
110123148169,1101010412013020,0.054,84.73,59.0,25.73,222.96,35.0,64.0,0,25,9783,3000,4387042.609,6522748.492,105400000.0,02/2025,117583424.680356,8.070346108790662,8.02284061499697,2025-02-01
110121146045,1101010412013033,0.028,66.67,52.0,14.67,476.98,44.0,64.0,0,46,10386,3000,4387057.546,6522776.518,83080000.0,08/2024,87396425.244744,7.941493674122734,7.919496493090486,2024-08-01
110123171101,1101010412014001,0.053,77.09,56.0,21.09,194.12,39.0,64.0,150,29,10346,3000,4386924.574,6522840.284,111600000.0,02/2024,87824919.33779198,7.9436177645343955,8.047664198493088,2024-02-01
110140339105,1101010412014004,0.089,83.97,60.0,23.97,153.6399,16.0,64.0,150,13,10461,3000,4386949.153,6522834.398,37853700.0,12/2023,34667829.007656,7.539926658351093,7.578108347384308,2023-12-01
110124206014,1101010412014034,0.009,17.18,12.0,5.18,305.83,19.0,39.74,100,35,10255,3000,4386969.104,6522827.328,14880000.0,02/2025,28904580.11133,7.460966679908812,7.172602960396316,2025-02-01
110123271947,1101010412015003,0.062,37.2,30.0,7.2,208.01,34.0,57.8,100,15,9723,2500,4386941.188,6522784.726,7815500.0,01/2022,7532005.155945001,6.87691066629575,6.892956822990065,2022-01-01
110123318927,1101010412015013,0.071,78.65,59.0,19.65,228.04,32.0,72.0,0,19,10045,3000,4387004.227,6522750.643,12586000.0,08/2022,16128109.54584,7.207583491531539,7.099887761917621,2022-08-01
110123218604,1101010412015017,0.046,48.8,36.0,12.8,206.94,35.0,64.0,50,23,9189,2500,4386976.234,6522748.466,21118380.0,07/2023,17270583.21503,7.23730702877026,7.324660620788039,2023-07-01
110123277937,1101010412015023,0.034,48.61,36.0,12.61,206.02,33.0,64.0,50,28,9521,2500,4386925.078,6522766.204,45880000.0,01/2025,54855492.312056005,7.739220124994682,7.6616234186951075,2025-01-01
110117395332,1101010412015024,0.069,88.95,68.0,20.95,203.98,57.0,64.0,100,18,9020,3000,4386907.097,6522765.338,117800000.0,06/2024,88185630.30992801,7.945397828315883,8.071145294137793,2024-06-01
110140800651,1101010412015026,0.051,70.23,47.0,23.23,223.3102,13.0,72.0,100,23,9940,3000,4386913.018,6522782.56,47815200.0,08/2023,35481574.632504,7.550002897329591,7.679565985752883,2023-08-01
110124275946,1101010412016020,0.077,55.81,40.0,15.81,213.2694,19.0,64.0,50,13,8883,3000,4386911.989,6522728.665,14108500.0,08/2022,11120517.9693,7.046125055253599,7.149480873285796,2022-08-01
110123913108,1101010412016026,0.017,50.3,38.0,12.3,404.0,36.0,64.0,0,51,9021,3000,4386990.894,6522711.668,10556000.0,08/2022,6633886.472726001,6.821768100528559,7.023499422689966,2022-08-01
110123330056,1101010412017008,0.031,43.64,30.0,13.64,271.99,32.0,86.0,150,26,9575,2800,4386860.302,6522856.854,78120000.0,09/2024,93590007.776256,7.971229488001525,7.892762240175142,2024-09-01
110123329953,1101010412017008,0.059,81.76,56.0,25.76,271.99,32.0,85.92,150,26,9575,2800,4386860.302,6522856.854,27095280.0,12/2023,41538730.179093,7.6184532266638305,7.432893659357142,2023-12-01
110141909266,1101010412017033,0.049,86.37,63.0,23.37,269.4795,10.0,64.0,100,32,8402,2400,4386808.668,6522869.239,107880000.0,07/2024,112511995.793588,8.051198832344943,8.032940941806572,2024-07-01
110121940507,1101010412017051,0.033,145.84,93.0,52.84,544.55,48.0,62.03,100,31,8605,2400,4386833.918,6522767.438,20097000.0,08/2022,13079474.030260002,7.116590313098598,7.303131254120678,2022-08-01
110123671767,1101010412017052,0.004,22.41,14.0,8.41,800.0,41.0,38.87,150,95,8720,2400,4386821.186,6522779.702,14880000.0,02/2025,17966925.660384,7.254473795050738,7.172602960396316,2025-02-01
110123672208,1101010412017052,0.009,59.59,37.0,22.59,800.0,41.0,58.81,150,95,8720,2400,4386821.186,6522779.702,80600000.0,08/2024,54712439.088454,7.738086084057669,7.90633504719336,2024-08-01
110124361745,1101010412017053,0.016,44.76,35.4,9.36,550.26,32.0,64.0,150,59,8117,2400,4386803.766,6522778.312,62000000.00000001,08/2024,61882862.344446,7.791570400468875,7.792391696503003,2024-08-01
110123913744,1101010412017060,0.091,132.19,98.0,34.19,202.96,24.0,64.0,100,26,7733,2400,4386778.983,6522810.875,50750000.0,04/2022,26623237.82402001,7.425260888022082,7.705436055142777,2022-04-01
110122224104,1101010412017074,0.02,123.72,94.0,29.72,870.0,39.0,64.0,100,50,8832,2400,4386803.767,6522819.47,22330000.0,08/2022,13509013.323894,7.130623662174477,7.348888742520362,2022-08-01
110124523419,1101010412018004,0.026,54.36,39.0,15.36,361.1902,16.0,64.0,0,29,7237,2000,4386706.46,6522902.892,74400000.0,07/2024,48216244.072761,7.683193385890527,7.87157294138317,2024-07-01
110124176212,1101010412018063,0.028,77.15,62.0,15.15,435.0,20.0,64.0,50,31,8146,2400,4386759.599,6522884.58,16646000.0,09/2022,12697050.345863,7.103702875845314,7.221309916386949,2022-09-01
110123136845,1101010412018067,0.003,16.8,12.0,4.8,598.01,36.0,38.6,50,88,6944,2400,4386737.026,6522810.018,21080000.000000004,03/2025,12794262.559359,7.107015292856166,7.323870627142713,2025-03-01
110123137701,1101010412018067,0.01,50.41,36.0,14.41,598.01,36.0,61.46,50,88,6944,2400,4386737.026,6522810.018,78120000.0,08/2024,47105848.152616,7.673074837001214,7.892762240175142,2024-08-01
110123137159,1101010412018067,0.019,94.99,68.0,26.99,598.01,36.0,61.47,50,88,6944,2400,4386737.026,6522810.018,110360000.0,06/2024,92252364.435385,7.964977510683288,8.042811695742401,2024-06-01
110141172913,1101010412019004,0.013,59.81,45.0,14.81,947.3802,13.0,61.88,50,58,6633,2000,4386675.623,6522756.455,68200000.0,01/2024,79619362.877082,7.9010187034443025,7.833784381024433,2024-01-01
110124281342,1101010412019005,0.044,54.78,41.0,13.78,255.0,19.0,64.0,50,22,6411,2000,4386691.003,6522766.223,93000000.0,05/2024,69672530.096532,7.84306158807569,7.968482953223768,2024-05-01
110124281369,1101010412019005,0.052,65.43,49.0,16.43,255.0,19.0,64.0,50,22,6411,2000,4386691.003,6522766.223,170500000.0,05/2024,85777999.90057798,7.933375920569823,8.231724385875697,2024-05-01
110124237513,1101010412019009,0.053,88.36,63.0,25.36,186.96,19.0,64.0,100,17,6741,2200,4386732.789,6522760.949,21915300.0,12/2023,30356549.507907,7.482252420039835,7.340747439933684,2023-12-01
110124367859,1101010412019010,0.033,60.78,45.21,15.57,297.5008,17.0,74.0,50,28,6804,2200,4386717.11,6522752.992,21915300.0,12/2023,26961812.568866,7.430749101381865,7.340747439933684,2023-12-01
110124215200,1101010412019012,0.02,75.47,55.0,20.47,711.93,21.0,63.4,50,57,6738,2200,4386703.488,6522736.679,12586000.0,04/2022,17330347.135103997,7.238807286986047,7.099887761917621,2022-04-01
110143110656,1101010412019017,0.003,14.86,10.8,4.06,750.0,14.0,57.65,50,75,6425,2200,4386689.119,6522694.664,31000000.000000004,02/2025,18554614.183651,7.268451951659744,7.4913617078437715,2025-02-01
110143110737,1101010412019017,0.032,164.67,119.49,45.18,750.0,14.0,80.58,50,75,6425,2200,4386689.119,6522694.664,297587600.0,03/2025,96654854.417686,7.985223675520734,8.47361483235281,2025-03-01
110140062499,1101010412019027,0.004,22.79,15.0,7.79,960.0,14.0,64.0,50,125,5961,1500,4386654.913,6522696.558,12400000.0,02/2025,24997691.235455,7.397899916845263,7.093421720185982,2025-02-01
110140061719,1101010412019027,0.012,64.24,42.0,22.24,960.0,14.0,64.0,50,125,5961,1500,4386654.913,6522696.558,24800000.0,03/2025,52474124.44015199,7.719945209147126,7.394451698338091,2025-03-01
110140061778,1101010412019027,0.013,68.76,45.0,23.76,960.0,14.0,64.0,50,125,5961,1500,4386654.913,6522696.558,97960000.0,02/2025,55878322.647025,7.747243368777736,7.991048780886063,2025-02-01
110140062260,1101010412019027,0.019,106.69,70.0,36.69,960.0,14.0,64.0,50,125,5961,1500,4386654.913,6522696.558,19082000.0,08/2022,14287297.709481,7.154950124769744,7.28062391427229,2022-08-01
110124076901,1101010412019044,0.07,40.49,31.0,9.49,172.0,21.0,64.0,0,12,4363,1700,4386620.623,6522763.618,7084700.0,08/2022,6600732.234859,6.819592181324564,6.850321526172723,2022-08-01
110124234361,1101010412021027,0.022,60.86,45.0,15.86,408.0,19.0,64.0,0,39,8386,3000,4386885.398,6522686.084,80600000.0,02/2024,83142535.88244,7.91982327176072,7.90633504719336,2024-02-01
110121092611,1101010412022018,0.069,39.65,31.0,8.65,128.0,45.0,64.0,0,15,6869,2200,4386900.443,6522582.377,35960000.0,02/2024,54432247.155057,7.735856271873066,7.555819695138346,2024-02-01
110121092492,1101010412022018,0.139,77.35,60.0,17.35,128.0,45.0,64.0,0,15,6869,2200,4386900.443,6522582.377,22712220.0,11/2023,26246700.087010004,7.419074725275647,7.356259605416601,2023-11-01
110118364619,1101010412022019,0.055,34.86,27.0,7.86,146.0,53.0,64.0,0,13,7172,3400,4386887.577,6522586.344,5684000.0,02/2022,8069788.205639998,6.9068621904813,6.754654145661914,2022-02-01
110120080628,1101010412022020,0.17,78.77,63.0,15.77,126.01,49.0,64.0,0,11,7106,3400,4386899.908,6522592.486,11165000.0,02/2022,20726639.779456,7.316528920561661,7.047858766305303,2022-02-01
110142168596,1101010412022023,0.028,44.84,30.0,14.84,179.1495,35.0,64.36,0,33,7398,3400,4386970.477,6522631.636,74400000.0,07/2024,69033446.320671,7.839059561277087,7.87157294138317,2024-07-01
110124464731,1101010412022024,0.049,52.18,37.0,15.18,172.0,16.0,64.0,0,22,7355,3000,4386954.089,6522597.75,18727620.0,07/2023,17627625.926073004,7.246193850456988,7.272482611748257,2023-07-01
110123862686,1101010412022026,0.023,45.15,35.0,10.15,302.04,29.0,62.46,50,33,6666,2200,4386945.559,6522569.931,23907600.0,11/2023,15174519.6795,7.181114981820714,7.378535999171672,2023-11-01
110122258955,1101010412023013,0.038,55.94,41.0,14.94,209.96,39.0,64.0,50,27,6982,3000,4387102.597,6522630.426,13195000.0,03/2022,9206924.319924,6.964114620475645,7.120409427469632,2022-03-01
110123697227,1101010412023026,0.019,48.18,38.0,10.18,527.05,30.0,93.74,50,57,6185,2500,4387012.293,6522556.13,8932000.0,01/2022,7850666.829887998,6.89490660228649,6.950948763021708,2022-01-01
110123140702,1101010412023073,0.046,92.78,68.0,24.78,262.07,40.0,64.0,0,23,7314,3000,4387010.464,6522634.402,110360000.0,08/2024,95482165.71495,7.979922265609852,8.042811695742401,2024-08-01
110123962176,1101010412024017,0.019,104.55,69.0,35.55,766.98,24.0,63.88,150,105,4196,4200,4387192.622,6522545.533,78895080.0,10/2023,63948275.559616,7.805828844502952,7.897049926388728,2023-10-01
110116426650,1101010412024019,0.094,86.78,71.0,15.78,687.97,59.0,96.0,150,8,3818,4200,4387189.34,6522520.944,40600000.0,01/2022,41339935.051488,7.616369800484125,7.608526044274102,2022-01-01
110116426641,1101010412024019,0.095,86.9,71.0,15.9,687.97,59.0,96.0,150,8,3818,4200,4387189.34,6522520.944,173600000.0,06/2024,363137332.69078207,8.560070900475564,8.239549723342169,2024-06-01
110141584375,1101010412024023,0.004,23.32,16.0,7.32,750.0,14.0,65.1,150,110,4174,3500,4387155.064,6522514.443,19840000.0,02/2025,37871021.532722,7.578307031403464,7.297541689708002,2025-02-01
110141583701,1101010412024023,0.011,64.51,44.0,20.51,750.0,14.0,67.84,150,110,4174,3500,4387155.064,6522514.443,15225000.0,01/2022,11373631.839232,7.0558992043566935,7.182557329830001,2022-01-01
110122997456,1101010412024038,0.042,63.91,45.0,18.91,213.96,37.0,64.0,100,28,6114,3000,4387138.182,6522612.638,73160000.0,08/2024,90493752.621116,7.956618602834991,7.864273702740608,2024-08-01
110123932765,1101010412024043,0.01,48.29,40.0,8.29,539.9352,23.0,63.86,150,89,4355,4200,4387204.561,6522564.695,136400000.0,08/2024,52201840.061196,7.717685820025606,8.134814373504437,2024-08-01
110123933613,1101010412024043,0.01,50.78,42.0,8.78,539.9352,23.0,63.85,150,89,4355,4200,4387204.561,6522564.695,10129700.0,02/2022,7105146.547884,6.851573101062432,7.005596626409981,2022-02-01
110122209105,1101010412024052,0.03,122.15,92.0,30.15,536.02,39.0,64.0,150,39,4068,4200,4387188.896,6522534.376,147560000.0,06/2024,141400811.293728,8.15045190432418,8.168968649497938,2024-06-01
110123900243,1101010412024057,0.034,184.7,149.0,35.7,502.08,25.0,63.34,200,78,3096,4200,4387191.19,6522488.358,51765000.0,01/2022,29934827.399214,7.476176772904685,7.7140362267369,2022-01-01
110123264525,1101010412026010,0.048,49.49,35.0,14.49,150.06,36.0,64.0,150,21,4201,1000,4386978.739,6522458.906,8830500.0,08/2022,4932085.50575,6.693030685247377,6.945985344049036,2022-08-01
110124399092,1101010412028012,0.079,51.46,37.0,14.46,222.51,17.0,64.0,50,13,4688,1000,4386835.395,6522498.255,74400000.0,11/2024,54797216.030284,7.738758502661713,7.87157294138317,2024-11-01
110123766253,1101010412029002,0.037,88.33,64.0,24.33,349.45,29.0,63.69,0,48,4750,1500,4386782.398,6522511.705,39447540.0,04/2023,31721520.538944,7.501354010301285,7.596019936229456,2023-04-01
110123875010,1101010412029003,0.018,30.27,23.0,7.27,200.0,27.0,63.13,0,49,4788,3200,4386761.155,6522514.911,13946100.0,09/2023,15217739.830636,7.18235018347178,7.144452806113689,2023-09-01
110123875036,1101010412029003,0.02,34.18,26.0,8.18,200.0,27.0,63.13,0,49,4788,3200,4386761.155,6522514.911,4669000.0,08/2022,7601354.97702,6.88089107133461,6.669223966947391,2022-08-01
110123875028,1101010412029003,0.023,39.5,30.0,9.5,200.0,27.0,63.12,0,49,4788,3200,4386761.155,6522514.911,16037000.0,03/2022,8809138.303151999,6.944933477747809,7.205123156284435,2022-03-01
110123874994,1101010412029003,0.054,92.14,70.0,22.14,200.0,27.0,63.13,0,49,4788,3200,4386761.155,6522514.911,20909000.0,05/2022,13313716.761408,7.124299346068986,7.320333283389081,2022-05-01
110123269560,1101010412030012,0.025,65.45,45.0,20.45,300.98,33.0,87.02,0,39,5209,3200,4386716.934,6522551.238,89900000.0,06/2024,113667230.13855296,8.055635280986179,7.953759696564091,2024-06-01
110123269730,1101010412030012,0.038,99.15,68.0,31.15,300.98,33.0,86.97,0,39,5209,3200,4386716.934,6522551.238,31079880.0,11/2023,56103319.44888,7.748988565533373,7.49247934728646,2023-11-01
110124267871,1101010412030032,0.026,72.45,55.0,17.45,497.0,18.0,64.0,50,49,5652,2000,4386716.669,6522604.886,19285000.0,08/2022,12706595.536228,7.104029240288607,7.2852196657218675,2022-08-01
110124267510,1101010412030032,0.027,72.58,55.0,17.58,497.0,18.0,64.0,50,49,5652,2000,4386716.669,6522604.886,12890500.0,08/2022,12676628.101599,7.103003783734851,7.110269796896238,2022-08-01
110123346343,1101010412031004,0.032,85.25,65.0,20.25,509.95,34.0,64.0,50,37,5147,1500,4386648.372,6522631.466,19285000.0,02/2022,12292988.249568002,7.089657501823649,7.2852196657218675,2022-02-01
110123774582,1101010412032014,0.023,52.06,40.0,12.06,360.99,28.0,62.46,0,39,3394,3000,4386607.556,6522492.994,11165000.0,07/2022,7946998.931601002,6.900203209278966,7.047858766305303,2022-07-01
110124311071,1101010412032035,0.032,45.82,32.0,13.82,170.2004,19.0,64.0,0,26,3903,2000,4386649.791,6522532.177,21915300.0,10/2023,17514773.888768002,7.243404559855588,7.340747439933684,2023-10-01
110143195881,1101010412032037,0.034,72.41,45.93,26.48,207.4703,3.0,64.0,0,38,3617,3000,4386641.409,6522500.519,14311500.0,08/2022,6977838.420202,6.843720970884145,7.15568518525045,2022-08-01
110143358500,1101010412032048,0.005,21.68,14.99,6.69,526.0311,7.0,62.13,0,88,3640,3000,4386619.929,6522504.214,18600000.0,03/2025,26424357.65739,7.422004455395297,7.269512967567081,2025-03-01
110124451701,1101010412033001,0.013,46.36,33.98,12.38,300.1302,19.0,64.0,0,61,4100,3200,4386677.257,6522518.475,80600000.0,03/2025,61083760.215744,7.785925770770622,7.90633504719336,2025-03-01
110124451809,1101010412033001,0.014,48.78,35.73,13.05,300.1302,19.0,64.0,0,61,4100,3200,4386677.257,6522518.475,77500000.0,09/2024,51335982.42612399,7.710421886070728,7.88930170811011,2024-09-01
110123340523,1101010412034009,0.025,65.2,45.0,20.2,360.08,34.0,60.33,50,45,3509,1500,4386743.623,6522431.142,99200000.0,08/2024,52876668.726115,7.7232640946410385,7.996511676532148,2024-08-01
110123837185,1101010412034014,0.03,56.32,42.0,14.32,344.02,28.0,94.99,50,32,3663,1500,4386710.061,6522434.905,11571000.0,04/2022,10789728.4523,7.033010555077138,7.0633709311187145,2022-04-01
110121862247,1101010412034015,0.038,45.15,33.0,12.15,172.0,43.0,64.0,50,24,3452,1500,4386700.165,6522433.117,21915300.0,04/2023,10654188.162096003,7.027520403292173,7.340747439933684,2023-04-01
110124354838,1101010412034018,0.011,33.0,24.23,8.77,412.43,17.0,76.0,0,51,3484,3000,4386675.158,6522452.301,45260000.0,07/2024,63602436.266163,7.80347375827364,7.655714559214257,2024-07-01
110124354790,1101010412034018,0.016,49.97,36.65,13.32,412.43,17.0,76.0,0,51,3484,3000,4386675.158,6522452.301,47740000.0,07/2024,82350898.36567998,7.915668346522399,7.678882423767813,2024-07-01
110124295670,1101010412034040,0.036,47.78,36.0,11.78,232.0798,17.0,64.0,0,30,4252,1500,4386763.56,6522488.428,62000000.00000001,08/2024,55339313.557052,7.743033775586762,7.792391696503003,2024-08-01
110122187501,1101010412034045,0.026,28.39,20.0,8.39,152.96,40.0,64.0,0,18,3318,3000,4386652.856,6522452.599,49600000.0,06/2024,31201099.562784,7.494169913246464,7.6954816852461345,2024-06-01
110123688961,1101010412034046,0.02,45.86,37.0,8.86,306.0,29.0,64.0,0,59,3461,3000,4386664.128,6522453.343,47740000.0,07/2024,58799074.227739,7.769370495690964,7.678882423767813,2024-07-01
110123689496,1101010412034046,0.038,87.75,71.0,16.75,306.0,29.0,64.0,0,59,3461,3000,4386664.128,6522453.343,20909000.0,08/2022,11631238.992953995,7.065626016825688,7.320333283389081,2022-08-01
110123340990,1101010412034039,0.009,51.3,40.0,11.3,779.94,31.0,96.0,0,91,3896,3000,4386701.04,6522463.519,85560000.0,07/2024,87142165.79912998,7.9402283545119,7.932270780975396,2024-07-01
110123341716,1101010412034039,0.011,60.17,47.0,13.17,779.94,31.0,96.0,0,91,3896,3000,4386701.04,6522463.519,83080000.0,06/2024,78252698.10587199,7.893499326238551,7.919496493090486,2024-06-01
110123341112,1101010412034039,0.014,80.88,63.0,17.88,779.94,31.0,96.0,0,91,3896,3000,4386701.04,6522463.519,136400000.0,07/2024,134054718.67736,8.127282108835503,8.134814373504437,2024-07-01
110121198321,1101010412035017,0.034,47.2,34.0,13.2,199.98,42.0,64.0,100,28,2912,1000,4386777.028,6522398.529,70680000.0,06/2024,34800517.962084,7.541585720403158,7.849296546979244,2024-06-01
110121198339,1101010412035017,0.046,64.14,46.0,18.14,199.98,42.0,64.0,100,28,2912,1000,4386777.028,6522398.529,70680000.0,07/2024,51966816.835225,7.715726123809306,7.849296546979244,2024-07-01
110121928931,1101010412036034,0.009,29.18,23.0,6.18,536.86,42.0,64.0,100,81,3655,1000,4386859.921,6522424.85,48360000.0,08/2024,20042019.204367995,7.301941495607854,7.684486301169183,2024-08-01
110118407521,1101010412037022,0.159,176.25,120.0,56.25,275.0,50.0,96.0,150,14,3415,1000,4386926.735,6522406.784,61761300.0,12/2023,73826103.225664,7.868209951478988,7.790716435824601,2023-12-01
110141255681,1101010414003006,0.051,108.31,77.0,31.31,290.0,15.0,64.0,0,30,3956,1700,4386575.148,6522767.758,25578000.0,08/2022,19486259.924048,7.289728513523023,7.407866600009995,2022-08-01
110123343212,1101010414003016,0.048,39.58,30.0,9.58,271.99,32.0,64.0,0,24,3776,1700,4386548.565,6522692.833,37200000.0,09/2024,35890588.514508,7.554980591818756,7.57054295155648,2024-09-01
110124413664,1101010414004006,0.034,57.34,42.64,14.7,598.07,21.0,64.0,50,30,3213,500,4386517.275,6522787.388,97960000.0,08/2024,45935235.078225,7.662145952717517,7.991048780886063,2024-08-01
110123712722,1101010414005008,0.162,68.52,52.0,16.52,283.0,65.0,64.0,150,8,1673,300,4386427.803,6522827.442,65720000.0,07/2024,27609734.42466,7.44106224495289,7.817697561371278,2024-07-01
110140055972,1101010414011011,0.026,51.57,38.0,13.57,340.0,14.0,64.0,0,36,3317,1700,4386515.4,6522604.004,62000000.00000001,05/2024,57837629.278624006,7.762210490752584,7.792391696503003,2024-05-01
110140055964,1101010414011011,0.027,54.09,40.0,14.09,340.0,14.0,64.0,0,36,3317,1700,4386515.4,6522604.004,90520000.0,08/2024,59010555.806796,7.770929712537289,7.956744550080464,2024-08-01
110141642847,1101010414012006,0.006,17.86,11.05,6.81,309.6001,11.0,48.03,0,45,2913,1700,4386496.246,6522524.909,14880000.0,04/2025,19322467.832592003,7.286062615447538,7.172602960396316,2025-04-01
110141642928,1101010414012006,0.028,76.52,46.22,30.3,309.6001,11.0,67.18,0,45,2913,1700,4386496.246,6522524.909,11571000.0,08/2022,11017621.166556,7.042087874790488,7.0633709311187145,2022-08-01
110124670675,1101010414014021,0.044,34.63,26.0,8.63,400.0,16.0,64.0,100,24,954,250,4386319.357,6522479.228,4466000.0,02/2022,3408487.338285,6.532561812452962,6.649918815980031,2022-02-01
110142334925,1101010415039011,0.07,53.62,44.5,9.12,307.2801,9.0,64.0,0,12,645,230,4385411.201,6522853.283,18528390.0,08/2023,21778056.738033004,7.338019144874868,7.267837706951848,2023-08-01
110123779193,1101010412002002,0.013,48.49,38.0,10.49,401.5,27.0,64.0,10,74,9978,3800,4386863.879,6523010.138,12586000.0,01/2022,6407887.317051,6.806714933832868,7.099887761917621,2022-01-01
